Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Rodon,SWA,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Debuchy,ARS,DEF,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Whiteman,TOT,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2017
Martínez,WHU,FWD,0,0,0,0,0,0,0.0,0,£5,0%,0,0,0,0,2017
Quina,WHU,MID,0,0,0,0,0,0,0.0,0,£4.4,0%,0,0,0,0,2017
Haugaard,STK,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2017
Melbourne,WBA,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Johnson,WHU,MID,0,0,0,0,0,0,0.0,0,£4.4,0%,0,0,0,0,2017
Trott,WHU,GKP,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2017
Ulvestad,BUR,MID,0,0,0,0,0,0,0.0,0,£4.4,0%,0,0,0,0,2017
Mulder,SWA,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2017
Tulloch,WBA,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.7%,0,0,0,0,2017
Ferguson,WBA,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2017
Makasi,WHU,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Folivi,WAT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2017
Bachmann,WAT,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2017
Mahoney,BOU,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Adarabioyo,MCI,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2017
Thomas,LEI,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Butcher,BOU,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Burke,WHU,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Sterling,CHE,DEF,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Taylor,BOU,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Jach,CRY,DEF,0,0,0,0,0,0,0.0,0,£4.2,0%,0,0,0,0,2017
Rakip,CRY,MID,0,0,0,0,0,0,0.0,0,£4.8,0%,0,0,0,0,2017
Gabr,WBA,DEF,0,0,0,0,0,0,0.0,0,£4.2,0.1%,0,0,0,0,2017
Stewart,WAT,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Ndong,WAT,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
O'Neill,BUR,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Jameson,WBA,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2017
Mukena,WAT,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Garbutt,EVE,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Kirby,CRY,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Browne,WHU,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Chalobah,CHE,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Cavalieri,CRY,GKP,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Pask,WHU,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Diangana,WHU,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Daly,CRY,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2017
Masterson,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Jones,LIV,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Camacho,LIV,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2017
Sterling,TOT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2017
Osei-Tutu,ARS,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Hughes,LEI,DEF,0,0,0,0,0,0,0.0,0,£4,0%,0,0,0,0,2017
Salah,LIV,MID,259,22,12,21,18,687,6.8,3254,£13.2,33.9%,20,0,0,0,2018
Hazard,CHE,MID,238,16,15,12,35,879,6.4,2918,£11,27.2%,35,0,0,0,2018
Sterling,MCI,MID,234,17,15,17,25,743,6.9,2770,£11.7,24.8%,19,0,0,0,2018
Mané,LIV,MID,231,22,3,19,24,703,6.4,3076,£10.3,38.6%,21,0,0,0,2018
Robertson,LIV,DEF,213,0,12,21,29,906,5.9,3216,£6.7,33%,20,0,0,0,2018
Virgil,LIV,DEF,208,4,4,20,22,932,5.5,3384,£6.7,32.3%,22,0,0,0,2018
Aubameyang,ARS,FWD,205,22,7,7,32,756,5.7,2722,£10.8,18.8%,42,0,0,1,2018
Agüero,MCI,FWD,201,21,11,17,26,740,6.1,2457,£12,42.7%,15,0,0,0,2018
Alexander-Arnold,LIV,DEF,185,1,13,16,25,753,6.4,2460,£5.8,26.9%,14,0,0,0,2018
Sigurdsson,EVE,MID,182,13,6,15,20,662,4.8,3122,£7.4,8.3%,41,0,0,3,2018
Fraser,BOU,MID,181,7,14,9,23,751,4.8,3165,£6.4,23.7%,64,0,0,0,2018
Jiménez,WOL,FWD,181,13,10,12,31,602,4.8,3112,£6.9,33.4%,40,0,0,0,2018
Pogba,MUN,MID,179,13,10,8,19,648,5.1,3007,£8.6,33.7%,43,0,0,3,2018
Laporte,MCI,DEF,177,3,3,18,16,768,5.1,3056,£6.3,16.7%,21,0,0,0,2018
Alisson,LIV,GKP,176,0,0,21,9,771,4.6,3420,£5.9,23.4%,22,0,0,0,2018
Vardy,LEI,FWD,174,18,5,11,31,598,5.1,2726,£9,10.3%,36,0,0,1,2018
Ederson,MCI,GKP,169,0,1,20,6,700,4.4,3420,£5.7,22.9%,23,0,0,0,2018
Wilson,BOU,FWD,168,14,12,9,22,525,5.6,2528,£6.9,20.3%,47,0,0,1,2018
Lacazette,ARS,FWD,166,13,12,6,20,560,4.7,2497,£9.4,11.4%,31,0,0,0,2018
Milivojevic,CRY,MID,166,12,2,12,24,741,4.4,3420,£6.5,10.6%,53,0,0,1,2018
David Luiz,CHE,DEF,164,3,2,16,19,794,4.6,3238,£5.8,11.7%,36,0,0,0,2018
Alonso,CHE,DEF,161,2,8,14,21,702,5.2,2759,£6.2,22.1%,28,0,0,0,2018
Pickford,EVE,GKP,161,0,0,14,13,706,4.2,3420,£4.9,13.3%,46,0,3,0,2018
Eriksen,TOT,MID,161,8,12,8,15,675,4.6,2770,£9.2,7.7%,37,0,0,0,2018
Firmino,LIV,FWD,160,12,8,19,24,647,4.7,2606,£9.3,14.2%,15,0,0,0,2018
Kane,TOT,FWD,160,17,6,9,24,561,5.7,2423,£12.6,12.4%,31,0,0,0,2018
Son,TOT,MID,159,12,8,10,17,489,5.1,2033,£8.6,10.6%,23,0,0,0,2018
Azpilicueta,CHE,DEF,158,1,6,16,11,822,4.2,3402,£6.4,9.6%,39,0,0,0,2018
Digne,EVE,DEF,158,4,5,13,22,736,4.5,2964,£5.4,10.2%,38,1,0,0,2018
Sané,MCI,MID,156,10,12,9,13,520,5.0,1857,£9.3,7.3%,14,0,0,0,2018
Felipe Anderson,WHU,MID,155,9,6,7,18,619,4.3,3045,£6.8,8.2%,49,0,0,0,2018
Etheridge,CAR,GKP,154,0,0,10,18,775,4.1,3420,£4.6,10.2%,69,0,3,0,2018
Bernardo,MCI,MID,154,7,8,15,17,649,4.3,2849,£7.8,13.6%,22,0,0,0,2018
Richarlison,EVE,MID,153,13,3,11,12,400,4.4,2662,£6.4,13.3%,36,0,0,0,2018
Walker,MCI,DEF,150,1,1,18,11,684,4.5,2776,£6.4,12.1%,17,0,0,0,2018
Rondón,NEW,FWD,148,11,8,9,20,466,4.6,2601,£5.9,7.7%,31,0,0,0,2018
Pereira,LEI,DEF,146,2,8,10,22,693,4.2,3123,£5.3,10.6%,45,0,0,0,2018
Lloris,TOT,GKP,145,0,0,12,10,691,4.4,2970,£5.4,6.2%,33,0,2,0,2018
Doherty,WOL,DEF,144,4,7,8,12,596,3.8,3141,£5.3,21.9%,41,1,0,0,2018
Zaha,CRY,FWD,143,10,11,11,13,459,4.2,3037,£7,15.6%,49,0,0,0,2018
David Silva,MCI,MID,143,6,8,16,14,614,4.3,2399,£8.5,4.4%,14,0,0,0,2018
Fabianski,WHU,GKP,143,0,0,7,15,742,3.8,3420,£4.7,14.3%,55,0,1,0,2018
Kepa,CHE,GKP,142,0,0,14,7,685,3.9,3240,£5.4,4.9%,39,0,1,0,2018
King,BOU,FWD,141,12,3,10,20,457,4.0,2963,£6.4,5.1%,57,0,0,1,2018
Pérez,NEW,FWD,141,12,2,11,19,541,3.8,2916,£6.1,3.4%,35,0,0,0,2018
van Aanholt,CRY,DEF,140,3,2,12,17,626,3.9,3196,£5.5,5.7%,46,0,0,0,2018
Diogo J.,WOL,MID,139,9,8,10,13,386,4.2,2352,£6.3,8.5%,29,0,0,0,2018
Maddison,LEI,MID,137,7,7,8,12,619,3.8,2831,£6.6,5.2%,44,0,0,1,2018
Redmond,SOU,MID,137,6,5,9,12,433,3.6,3272,£5.5,6.9%,58,0,0,0,2018
Townsend,CRY,MID,135,6,5,11,8,520,3.6,3007,£5.6,3.5%,46,0,0,0,2018
Mitrović,FUL,FWD,134,11,4,5,12,350,3.6,3280,£6.3,10.8%,78,0,0,0,2018
Deulofeu,WAT,MID,133,10,5,9,10,344,4.4,2064,£5.7,7.2%,29,0,0,0,2018
Wood,BUR,FWD,131,10,3,7,17,379,3.4,2580,£6.3,1.4%,49,0,0,0,2018
Dubravka,NEW,GKP,131,0,0,11,10,647,3.4,3420,£5,1%,48,0,0,0,2018
Lucas Moura,TOT,MID,131,10,2,14,8,340,4.1,2115,£6.9,11.9%,18,0,0,0,2018
Murray,BHA,FWD,129,13,1,4,16,337,3.4,2501,£6.1,2.8%,45,0,0,0,2018
Keane,EVE,DEF,129,1,2,13,15,642,3.9,2970,£4.8,4.3%,39,0,0,0,2018
Foster,WAT,GKP,129,0,0,7,11,703,3.4,3420,£4.6,8.5%,59,0,1,0,2018
Rashford,MUN,FWD,128,10,7,6,14,425,3.9,2331,£7.3,21.9%,35,0,0,0,2018
Coleman,EVE,DEF,125,2,2,13,12,548,4.3,2558,£5.2,1.6%,30,1,0,0,2018
A.Doucoure,WAT,MID,124,5,7,5,14,550,3.5,3061,£5.8,2.8%,56,1,0,0,2018
Brooks,BOU,MID,123,7,6,9,7,414,4.1,2263,£5,3.6%,41,0,0,0,2018
Barnes,BUR,FWD,122,12,3,7,13,394,3.3,2378,£5.6,2.1%,41,1,0,0,2018
Martial,MUN,MID,122,10,4,5,13,389,4.5,1613,£7.2,3.4%,25,0,0,0,2018
Pereyra,WAT,MID,122,6,4,6,13,432,3.7,2817,£5.9,8%,53,0,0,0,2018
McArthur,CRY,MID,121,3,7,11,7,500,3.2,3057,£4.9,3.4%,49,0,0,0,2018
Aké,BOU,DEF,120,4,1,10,8,716,3.2,3411,£5.1,6.1%,70,0,0,0,2018
Wan-Bissaka,CRY,DEF,120,0,3,12,18,672,3.4,3134,£4.6,26.3%,47,0,0,0,2018
Schmeichel,LEI,GKP,120,0,0,10,6,618,3.2,3420,£5,4.7%,48,0,0,0,2018
de Gea,MUN,GKP,120,0,0,7,7,636,3.2,3420,£5.7,16.2%,54,0,0,0,2018
Boly,WOL,DEF,120,4,0,8,10,635,3.3,3168,£4.7,6.1%,43,0,0,0,2018
Moutinho,WOL,MID,119,1,8,9,13,628,3.1,3030,£5.1,5.1%,39,0,0,0,2018
Chilwell,LEI,DEF,118,0,5,10,8,578,3.3,3240,£5,2.8%,43,0,0,0,2018
Trippier,TOT,DEF,118,1,5,10,16,573,4.4,2275,£6,15.2%,23,1,0,0,2018
Antonio,WHU,MID,118,6,8,7,6,305,3.6,2093,£6.8,1.2%,30,0,0,0,2018
Patrício,WOL,GKP,118,0,0,8,4,581,3.2,3330,£4.5,8%,46,0,0,0,2018
Arnautovic,WHU,FWD,117,10,5,4,15,405,4.2,1988,£6.7,6.7%,34,0,0,0,2018
Rüdiger,CHE,DEF,116,1,2,12,9,609,3.5,2871,£5.9,2.9%,35,0,0,0,2018
Kanté,CHE,MID,116,4,4,14,3,563,3.2,3092,£4.9,15.8%,38,0,0,0,2018
Deeney,WAT,FWD,116,9,5,5,13,411,3.6,2542,£5.8,3.7%,44,0,0,0,2018
Duffy,BHA,DEF,115,5,2,7,9,582,3.3,3087,£4.7,8.1%,55,0,0,0,2018
Lukaku,MUN,FWD,115,12,1,4,14,361,3.6,2126,£10.7,3.9%,38,0,0,0,2018
Gündogan,MCI,MID,113,6,3,13,10,528,3.6,2129,£5.4,2.3%,15,0,0,0,2018
Pedro,CHE,MID,112,8,2,7,12,440,3.6,1768,£6.2,3.3%,19,0,0,0,2018
Zouma,EVE,DEF,112,2,2,10,12,543,3.5,2613,£5,1%,39,0,0,0,2018
Westwood,BUR,MID,111,2,8,7,10,518,3.3,2821,£4.6,3.1%,55,0,0,0,2018
Ritchie,NEW,MID,110,2,8,10,7,504,3.1,2927,£5.8,0.6%,40,0,0,1,2018
Willian,CHE,MID,108,3,7,11,6,475,3.4,2091,£7.1,3.8%,25,0,0,0,2018
Wijnaldum,LIV,MID,108,3,1,18,9,470,3.1,2723,£5.5,1.4%,16,0,0,0,2018
Alderweireld,TOT,DEF,107,0,0,12,7,651,3.1,2921,£6,3.7%,31,1,0,0,2018
Leno,ARS,GKP,106,0,0,6,5,568,3.3,2835,£4.9,4%,42,0,0,0,2018
Camarasa,CAR,MID,106,5,4,9,5,398,3.3,2569,£4.4,2.2%,53,0,0,0,2018
Ryan,BHA,GKP,104,0,0,6,11,547,3.1,3060,£4.4,4.9%,55,0,0,0,2018
Neves,WOL,MID,104,4,3,8,7,483,3.0,3006,£4.9,10.4%,43,0,0,0,2018
Jonny,WOL,DEF,103,1,3,8,9,488,3.1,2772,£4.3,3.6%,39,0,0,0,2018
Mahrez,MCI,MID,102,7,4,4,14,349,3.8,1331,£8.2,1.7%,9,0,0,1,2018
Walcott,EVE,MID,101,5,3,6,4,292,2.7,2108,£5.9,2.5%,33,0,0,0,2018
Milner,LIV,MID,101,5,5,9,12,448,3.3,1778,£5.6,2.5%,13,0,0,0,2018
Iwobi,ARS,MID,99,3,8,4,3,382,2.8,1961,£5.4,1.5%,32,0,0,0,2018
Lössl,HUD,GKP,99,0,1,5,9,541,3.2,2777,£4.4,1.5%,54,0,1,0,2018
Noble,WHU,MID,99,5,5,7,5,454,3.2,2289,£4.8,0.5%,31,0,0,0,2018
Mkhitaryan,ARS,MID,98,6,4,3,12,354,3.9,1637,£6.6,4.6%,26,0,0,0,2018
Tarkowski,BUR,DEF,97,3,2,7,7,524,2.8,3086,£4.7,4.2%,63,0,0,0,2018
Morrison,CAR,DEF,97,1,4,9,5,477,2.9,3039,£4.7,0.4%,63,0,0,0,2018
Ecuele Manga,CAR,DEF,97,0,1,10,4,581,2.6,3375,£4.4,0.4%,67,0,0,0,2018
Jorginho,CHE,MID,96,2,0,16,4,577,2.6,3156,£4.6,5.8%,37,0,0,0,2018
Bamba,CAR,DEF,95,4,1,7,11,459,3.4,2475,£4.4,1.5%,52,0,0,0,2018
Lascelles,NEW,DEF,95,0,1,10,8,539,3.0,2745,£4.7,3.1%,36,0,0,0,2018
March,BHA,MID,94,1,6,6,5,342,2.7,2459,£4.7,0.7%,40,0,0,0,2018
Sessegnon,FUL,MID,94,2,7,3,3,295,2.7,2291,£6,1.9%,60,0,0,0,2018
Ward-Prowse,SOU,MID,94,7,0,3,15,390,3.6,1940,£5.1,3.7%,41,1,0,0,2018
Alli,TOT,MID,94,5,4,8,8,356,3.8,1822,£8.8,2.5%,21,0,0,0,2018
Coady,WOL,DEF,94,0,0,9,6,585,2.5,3420,£4.5,0.9%,46,3,0,0,2018
Cathcart,WAT,DEF,93,3,0,6,5,552,2.6,3095,£4.5,3.2%,54,2,0,0,2018
Holebas,WAT,DEF,93,3,7,5,10,437,3.3,2392,£4.8,7.9%,41,0,0,0,2018
Schär,NEW,DEF,93,4,1,7,9,403,3.9,2000,£4.5,1.3%,23,0,0,0,2018
Gudmundsson,BUR,MID,92,3,7,5,6,339,3.2,1743,£5.5,1%,39,0,0,0,2018
Calvert-Lewin,EVE,FWD,92,6,5,8,3,267,2.6,1769,£5.4,1.9%,26,0,0,0,2018
Maguire,LEI,DEF,92,3,1,6,10,533,3.0,2596,£5.4,8.3%,41,0,0,0,2018
Rice,WHU,DEF,92,2,0,6,9,586,2.7,3003,£4.4,4.2%,47,0,0,0,2018
Ramsey,ARS,MID,91,4,6,9,4,298,3.3,1319,£7.1,0.9%,13,0,0,0,2018
Dunk,BHA,DEF,91,2,1,7,6,573,2.5,3151,£4.4,3.4%,56,0,0,0,2018
Schlupp,CRY,DEF,91,4,3,4,3,301,3.0,1660,£4.3,2.5%,26,0,0,0,2018
Shaw,MUN,DEF,91,1,5,6,11,489,3.1,2591,£5.1,8.1%,39,0,0,0,2018
Xhaka,ARS,MID,90,4,3,7,8,452,3.1,2498,£5.2,2.3%,37,0,0,0,2018
Ings,SOU,FWD,90,7,3,5,11,310,3.8,1650,£5.4,3.2%,27,0,0,0,2018
Højbjerg,SOU,MID,90,4,3,4,8,477,2.9,2760,£4.4,3.2%,59,0,0,0,2018
Özil,ARS,MID,89,5,3,5,9,363,3.7,1732,£7.9,2.6%,24,0,0,0,2018
Ndidi,LEI,MID,89,2,0,9,4,571,2.3,3295,£4.9,0.8%,47,0,0,0,2018
Bennett,WOL,DEF,89,1,0,9,1,467,2.6,3060,£4.1,8%,38,0,0,0,2018
Sakho,CRY,DEF,88,0,0,9,13,533,3.3,2416,£4.9,1.2%,35,0,0,0,2018
Shaqiri,LIV,MID,88,6,5,7,4,302,3.7,1052,£6.8,2.1%,6,0,0,0,2018
Bernard,EVE,MID,88,1,4,13,5,319,2.6,2108,£5.9,0.3%,19,0,0,0,2018
Cork,BUR,MID,87,1,2,8,0,446,2.4,3312,£4.6,0.5%,63,0,0,0,2018
Hughes,WAT,MID,87,2,4,7,5,320,2.7,2419,£4.9,0.7%,39,0,0,0,2018
Diop,WHU,DEF,87,1,0,7,6,561,2.6,2970,£4.2,1.4%,43,1,0,0,2018
Tomkins,CRY,DEF,86,1,1,10,0,504,3.0,2561,£4.3,2.3%,37,0,0,0,2018
Rose,TOT,DEF,86,0,4,8,5,352,3.3,1792,£5.8,1.1%,16,0,0,0,2018
Chicharito,WHU,FWD,86,7,4,6,10,276,3.4,1326,£6.1,1.5%,20,0,0,0,2018
Rico,FUL,GKP,86,0,0,5,8,519,3.0,2610,£4.4,0.7%,56,0,0,0,2018
Steve Cook,BOU,DEF,85,1,1,9,6,549,2.7,2786,£4.3,4.2%,56,1,0,0,2018
Lindelöf,MUN,DEF,85,1,1,6,9,527,2.8,2600,£4.9,5.2%,40,1,0,0,2018
Snodgrass,WHU,MID,85,2,5,5,9,364,2.6,2215,£5,0.9%,33,0,0,0,2018
Gray,LEI,MID,84,4,1,6,3,244,2.5,1978,£5.4,0.9%,29,0,0,0,2018
Matip,LIV,DEF,83,1,0,9,7,402,3.8,1535,£4.9,1.1%,12,0,0,0,2018
Stones,MCI,DEF,83,0,0,9,9,431,3.5,1761,£5.2,4.6%,15,0,0,0,2018
Gray,WAT,FWD,83,7,2,4,10,254,2.9,1352,£5.9,1.9%,23,0,0,0,2018
Taylor,BUR,DEF,82,0,1,7,2,505,2.2,3240,£4.4,0.5%,64,0,0,0,2018
Hoilett,CAR,MID,82,3,2,6,4,230,2.6,2134,£5,0.1%,46,0,0,0,2018
Kolasinac,ARS,DEF,81,0,7,5,10,382,3.4,1886,£4.9,5.4%,29,1,0,0,2018
Mee,BUR,DEF,81,0,2,8,5,572,2.1,3420,£4.6,1.6%,68,2,0,0,2018
Guaita,CRY,GKP,81,0,0,7,8,378,4.0,1754,£4.3,2.4%,23,0,0,0,2018
Mustafi,ARS,DEF,80,2,0,6,5,475,2.6,2611,£5.4,1.3%,40,0,0,0,2018
Gross,BHA,MID,80,3,3,3,12,347,3.2,1864,£6.7,1.5%,31,0,0,1,2018
Paterson,CAR,MID,80,4,2,5,4,227,3.0,1993,£4.8,0.3%,41,0,0,0,2018
Reid,CAR,FWD,80,5,3,4,9,276,3.0,1413,£5.2,0.9%,30,0,0,0,2018
Barkley,CHE,MID,79,3,5,7,5,300,2.9,1231,£5,1.3%,13,0,0,0,2018
Loftus-Cheek,CHE,MID,79,6,2,5,6,292,3.3,980,£5.2,0.8%,9,0,0,0,2018
Fernandinho,MCI,MID,79,1,3,12,4,444,2.7,2375,£5.3,2.9%,15,0,0,0,2018
G.Jesus,MCI,FWD,79,7,3,2,7,259,2.7,1017,£9.9,1.6%,11,0,0,0,2018
Capoue,WAT,MID,79,1,3,8,8,496,2.4,2944,£4.8,0.5%,48,0,0,0,2018
Gueye,EVE,MID,78,0,2,13,0,472,2.4,2821,£4.7,0.3%,31,0,0,0,2018
Lingard,MUN,MID,78,4,3,3,5,270,2.9,1657,£6.7,2.6%,26,0,0,0,2018
Sánchez,TOT,DEF,78,1,2,6,4,412,3.4,1941,£5.8,1.6%,22,0,0,0,2018
Torreira,ARS,MID,78,2,4,5,6,409,2.3,2377,£4.7,2.6%,38,0,0,0,2018
Monreal,ARS,DEF,77,1,4,5,7,392,3.5,1860,£5.4,1.3%,24,0,0,0,2018
Bennett,CAR,DEF,77,0,1,9,4,433,2.6,2639,£4.4,0.4%,50,0,0,0,2018
Evans,LEI,DEF,77,1,0,8,3,418,3.2,1993,£4.8,0.4%,26,0,0,0,2018
Murphy,CAR,MID,76,3,2,7,3,191,2.6,1810,£4.8,0.2%,32,0,0,0,2018
Schindler,HUD,DEF,76,1,1,5,7,517,2.1,3260,£4.2,2%,72,0,0,0,2018
Mooy,HUD,MID,76,3,1,3,5,411,2.6,2326,£5,1%,48,0,0,0,2018
Morgan,LEI,DEF,76,3,0,6,7,365,3.5,1924,£4.5,1.6%,28,0,0,0,2018
J.Henderson,LIV,MID,76,1,3,12,2,397,2.4,1976,£5.3,0.7%,14,0,0,0,2018
Sissoko,TOT,MID,76,0,3,11,3,395,2.6,2329,£4.9,0.3%,28,0,0,0,2018
Armstrong,SOU,MID,75,3,4,5,3,269,2.6,1421,£5.1,0.2%,26,0,0,0,2018
Schürrle,FUL,MID,75,6,0,2,2,260,3.1,1638,£5.5,2.1%,43,0,0,0,2018
Lerma,BOU,MID,75,2,2,9,6,410,2.5,2505,£4.5,0.3%,49,1,0,0,2018
McNeil,BUR,MID,75,3,4,5,6,305,3.6,1590,£4.4,0.8%,25,0,0,0,2018
Babel,FUL,MID,75,5,4,3,8,246,4.7,1250,£5.6,1.7%,26,0,0,0,2018
Knockaert,BHA,MID,74,2,6,3,2,293,2.5,1828,£5.2,0.5%,41,0,0,0,2018
Hendrick,BUR,MID,73,2,2,4,3,243,2.3,2058,£5.2,0.2%,44,0,0,0,2018
Young,MUN,DEF,73,2,3,4,4,450,2.4,2568,£5.7,1.7%,44,0,0,0,2018
McCarthy,SOU,GKP,73,0,0,4,6,414,2.9,2250,£4.3,2%,44,0,0,0,2018
Pröpper,BHA,MID,72,1,1,4,3,351,2.4,2546,£4.8,0.2%,45,0,0,0,2018
Seri,FUL,MID,72,1,3,3,6,422,2.3,2239,£4.9,1.3%,54,0,0,0,2018
Cairney,FUL,MID,71,1,1,5,3,389,2.3,2188,£4.6,0.5%,51,0,0,0,2018
Adam Smith,BOU,DEF,70,1,1,8,1,383,2.8,2067,£4.3,0.4%,33,0,0,0,2018
Otamendi,MCI,DEF,70,0,0,9,5,335,3.9,1233,£6,2.6%,7,0,0,0,2018
Mata,MUN,MID,70,3,4,5,7,274,3.2,1284,£6.1,1.2%,15,0,0,0,2018
Pritchard,HUD,MID,69,2,0,7,2,251,2.3,2079,£4.8,0.1%,40,0,0,0,2018
Mounie,HUD,FWD,69,2,4,5,4,153,2.2,1767,£5.8,0.2%,38,0,0,0,2018
Hayden,NEW,MID,69,1,4,7,5,306,2.8,1857,£4.3,1.4%,25,0,0,0,2018
Hart,BUR,GKP,69,0,0,4,7,378,3.6,1710,£4.2,4.4%,41,0,1,0,2018
Hennessey,CRY,GKP,67,0,0,5,6,311,3.7,1575,£4.4,2.4%,26,0,1,0,2018
Zanka,HUD,DEF,67,3,1,3,4,402,2.8,2147,£4.4,2.3%,38,0,0,0,2018
Keita,LIV,MID,67,2,1,10,3,246,2.7,1385,£7.1,1.5%,8,0,0,0,2018
Dummett,NEW,DEF,67,0,0,7,3,365,2.6,1986,£4.4,0.2%,27,0,0,0,2018
Vertonghen,TOT,DEF,67,1,0,6,7,390,3.0,1911,£5.9,4%,23,0,0,0,2018
Lamela,TOT,MID,67,4,4,4,5,231,3.5,965,£5.9,0.3%,12,0,0,0,2018
Kouyaté,CRY,MID,67,0,3,9,0,251,2.2,1889,£4.7,0.2%,30,0,0,0,2018
Long,SOU,FWD,66,5,2,2,5,191,2.5,1260,£4.7,4.9%,24,0,0,0,2018
Davies,TOT,DEF,66,0,0,6,5,361,2.4,1837,£5.6,1.7%,26,0,0,0,2018
Kiko Femenía,WAT,DEF,66,1,1,4,6,412,2.3,2043,£4.2,1.2%,40,0,0,0,2018
Stephens,BHA,MID,65,1,1,5,4,404,2.2,2484,£4.3,3%,46,0,0,0,2018
Gunnarsson,CAR,MID,65,1,1,6,3,290,2.3,2266,£4.4,0.6%,40,0,0,0,2018
Fabinho,LIV,MID,65,1,2,11,0,305,2.3,2011,£5.5,0.6%,14,0,0,0,2018
Sokratis,ARS,DEF,64,1,2,5,4,402,2.6,2198,£5.1,1.2%,33,0,0,0,2018
Kovacic,CHE,MID,64,0,2,9,2,343,2.0,1725,£5.7,0.7%,19,0,0,0,2018
André Gomes,EVE,MID,64,1,2,9,2,268,2.4,1977,£5.4,0.2%,28,0,0,0,2018
Begovic,BOU,GKP,63,0,0,5,4,363,2.6,2160,£4.3,2.7%,47,0,0,0,2018
Mendez-Laing,CAR,MID,63,4,1,4,6,253,3.1,978,£4.8,0%,18,0,0,0,2018
Billing,HUD,MID,63,2,0,5,4,317,2.3,2187,£4.5,1%,43,0,0,0,2018
Albrighton,LEI,MID,63,2,2,5,4,279,2.3,1617,£5.1,0.3%,17,0,0,0,2018
Lovren,LIV,DEF,63,1,1,6,9,258,4.8,986,£4.9,1.5%,7,0,0,0,2018
Yedlin,NEW,DEF,63,1,2,5,1,325,2.2,2472,£4.5,0.9%,41,1,0,0,2018
Tielemans,LEI,MID,63,3,5,3,6,267,4.8,1087,£6,1.7%,14,0,0,0,2018
Koscielny,ARS,DEF,62,3,0,3,8,319,3.6,1329,£5.4,0.9%,23,0,0,0,2018
Herrera,MUN,MID,62,2,3,5,6,302,2.8,1397,£5,0.5%,18,0,0,0,2018
Balbuena,WHU,DEF,61,1,0,5,3,375,2.7,2013,£4.2,0.3%,32,0,0,0,2018
Bellerín,ARS,DEF,60,0,5,4,5,304,3.2,1532,£5.3,4.5%,21,1,0,0,2018
Chambers,FUL,DEF,60,2,0,5,0,431,1.9,2586,£4.2,1.1%,52,0,0,0,2018
Kongolo,HUD,DEF,60,1,1,4,4,429,1.9,2716,£4.3,0.2%,65,1,0,0,2018
